X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16
11.46,0,11.46,0,11.46,0,11.46,0,11.46,1942,11.46,1948,11.46,2013,11.46,1939,11.46,0,11.46,0,11.46,0,11.46,0,11.46,2001,11.46,2001,11.46,2001,11.46,2001
11.47,0,11.47,0,11.47,0,11.47,0,11.47,1988,11.47,1988,11.47,2003,11.47,1995,11.47,0,11.47,0,11.47,0,11.47,0,11.47,2001,11.47,2001,11.47,2001,11.47,2001
11.48,0,11.48,0,11.48,0,11.48,0,11.48,2007,11.48,2003,11.48,1993,11.48,1988,11.48,0,11.48,0,11.48,0,11.48,0,11.48,2001,11.48,2001,11.48,2001,11.48,2001
11.49,0,11.49,0,11.49,0,11.49,0,11.49,2030,11.49,2000,11.49,1976,11.49,2009,11.49,0,11.49,0,11.49,0,11.49,0,11.49,2001,11.49,2001,11.49,2001,11.49,2001
11.5,0,11.5,0,11.5,0,11.5,0,11.5,2005,11.5,1982,11.5,2025,11.5,2019,11.5,0,11.5,0,11.5,0,11.5,0,11.5,2001,11.5,2001,11.5,2001,11.5,2001
11.51,0,11.51,0,11.51,0,11.51,0,11.51,2025,11.51,2012,11.51,1980,11.51,1984,11.51,0,11.51,0,11.51,0,11.51,0,11.51,2001,11.51,2001,11.51,2001,11.51,2001
11.52,0,11.52,0,11.52,0,11.52,0,11.52,1995,11.52,1968,11.52,1968,11.52,1993,11.52,0,11.52,0,11.52,0,11.52,0,11.52,2001,11.52,2001,11.52,2001,11.52,2001
11.53,0,11.53,0,11.53,0,11.53,0,11.53,1990,11.53,1949,11.53,2080,11.53,2039,11.53,0,11.53,0,11.53,0,11.53,0,11.53,2001,11.53,2001,11.53,2001,11.53,2001
11.54,0,11.54,0,11.54,0,11.54,0,11.54,2026,11.54,1991,11.54,1994,11.54,2005,11.54,0,11.54,0,11.54,0,11.54,0,11.54,2001,11.54,2001,11.54,2001,11.54,2001
11.55,0,11.55,0,11.55,0,11.55,0,11.55,1995,11.55,2024,11.55,1966,11.55,2006,11.55,0,11.55,0,11.55,0,11.55,0,11.55,2001,11.55,2001,11.55,2001,11.55,2001
11.56,0,11.56,0,11.56,0,11.56,0,11.56,1993,11.56,1941,11.56,1997,11.56,1976,11.56,0,11.56,0,11.56,0,11.56,0,11.56,2001,11.56,2001,11.56,2001,11.56,2001
11.57,0,11.57,0,11.57,0,11.57,0,11.57,2022,11.57,1988,11.57,1977,11.57,1971,11.57,0,11.57,0,11.57,0,11.57,0,11.57,2001,11.57,2001,11.57,2001,11.57,2001
11.58,0,11.58,0,11.58,0,11.58,0,11.58,1985,11.58,1998,11.58,1986,11.58,1986,11.58,0,11.58,0,11.58,0,11.58,0,11.58,2001,11.58,2001,11.58,2001,11.58,2001
11.59,0,11.59,0,11.59,0,11.59,0,11.59,1994,11.59,2011,11.59,2108,11.59,2009,11.59,0,11.59,0,11.59,0,11.59,0,11.59,2001,11.59,2001,11.59,2001,11.59,2001
11.6,0,11.6,0,11.6,0,11.6,0,11.6,1955,11.6,2122,11.6,1989,11.6,2035,11.6,0,11.6,0,11.6,0,11.6,0,11.6,2001,11.6,2001,11.6,2001,11.6,2001
11.61,0,11.61,0,11.61,0,11.61,0,11.61,2000,11.61,1999,11.61,1914,11.61,2006,11.61,0,11.61,0,11.61,0,11.61,0,11.61,2001,11.61,2001,11.61,2001,11.61,2001
11.62,0,11.62,0,11.62,0,11.62,0,11.62,1995,11.62,2096,11.62,1996,11.62,2012,11.62,0,11.62,0,11.62,0,11.62,0,11.62,2001,11.62,2001,11.62,2001,11.62,2001
11.63,0,11.63,0,11.63,0,11.63,0,11.63,2012,11.63,1968,11.63,1986,11.63,1983,11.63,0,11.63,0,11.63,0,11.63,0,11.63,2001,11.63,2001,11.63,2001,11.63,2001
11.64,0,11.64,0,11.64,0,11.64,0,11.64,2026,11.64,2001,11.64,2063,11.64,2009,11.64,0,11.64,0,11.64,0,11.64,0,11.64,2001,11.64,2001,11.64,2001,11.64,2001
11.65,0,11.65,0,11.65,0,11.65,0,11.65,1993,11.65,1997,11.65,2015,11.65,2007,11.65,0,11.65,0,11.65,0,11.65,0,11.65,2001,11.65,2001,11.65,2001,11.65,2001
11.66,0,11.66,0,11.66,0,11.66,0,11.66,1997,11.66,1933,11.66,1996,11.66,1982,11.66,0,11.66,0,11.66,0,11.66,0,11.66,2001,11.66,2001,11.66,2001,11.66,2001
11.67,0,11.67,0,11.67,0,11.67,0,11.67,2010,11.67,1944,11.67,1950,11.67,1975,11.67,0,11.67,0,11.67,0,11.67,0,11.67,2001,11.67,2001,11.67,2001,11.67,2001
11.68,0,11.68,0,11.68,0,11.68,0,11.68,2031,11.68,1965,11.68,1995,11.68,2022,11.68,0,11.68,0,11.68,0,11.68,0,11.68,2001,11.68,2001,11.68,2001,11.68,2001
11.69,0,11.69,0,11.69,0,11.69,0,11.69,2013,11.69,1981,11.69,2022,11.69,1992,11.69,0,11.69,0,11.69,0,11.69,0,11.69,2001,11.69,2001,11.69,2001,11.69,2001
11.7,0,11.7,0,11.7,0,11.7,0,11.7,1984,11.7,2000,11.7,1975,11.7,1986,11.7,0,11.7,0,11.7,0,11.7,0,11.7,2001,11.7,2001,11.7,2001,11.7,2001
11.71,0,11.71,0,11.71,0,11.71,0,11.71,1981,11.71,1990,11.71,1995,11.71,2004,11.71,0,11.71,0,11.71,0,11.71,0,11.71,2001,11.71,2001,11.71,2001,11.71,2001
11.72,0,11.72,0,11.72,0,11.72,0,11.72,1994,11.72,2000,11.72,1998,11.72,1988,11.72,0,11.72,0,11.72,0,11.72,0,11.72,2001,11.72,2001,11.72,2001,11.72,2001
11.73,0,11.73,0,11.73,0,11.73,0,11.73,1996,11.73,1995,11.73,2008,11.73,1989,11.73,0,11.73,0,11.73,0,11.73,0,11.73,2001,11.73,2001,11.73,2001,11.73,2001
11.74,0,11.74,0,11.74,0,11.74,0,11.74,2012,11.74,1993,11.74,2005,11.74,1954,11.74,0,11.74,0,11.74,0,11.74,0,11.74,2001,11.74,2001,11.74,2001,11.74,2001
11.75,0,11.75,0,11.75,0,11.75,0,11.75,2000,11.75,2011,11.75,1976,11.75,2002,11.75,0,11.75,0,11.75,0,11.75,0,11.75,2001,11.75,2001,11.75,2001,11.75,2001
11.76,0,11.76,0,11.76,0,11.76,0,11.76,1981,11.76,1995,11.76,1991,11.76,2019,11.76,0,11.76,0,11.76,0,11.76,0,11.76,2001,11.76,2001,11.76,2001,11.76,2001
11.77,0,11.77,0,11.77,0,11.77,0,11.77,2008,11.77,2104,11.77,2004,11.77,2003,11.77,0,11.77,0,11.77,0,11.77,0,11.77,2001,11.77,2001,11.77,2001,11.77,2001
11.78,0,11.78,0,11.78,0,11.78,0,11.78,1994,11.78,1980,11.78,1996,11.78,1992,11.78,0,11.78,0,11.78,0,11.78,0,11.78,2001,11.78,2001,11.78,2001,11.78,2001
11.79,0,11.79,0,11.79,0,11.79,0,11.79,2044,11.79,1991,11.79,1977,11.79,2023,11.79,0,11.79,0,11.79,0,11.79,0,11.79,2001,11.79,2001,11.79,2001,11.79,2001
11.8,0,11.8,0,11.8,0,11.8,0,11.8,2037,11.8,2005,11.8,1986,11.8,2004,11.8,0,11.8,0,11.8,0,11.8,0,11.8,2001,11.8,2001,11.8,2001,11.8,2001
11.81,0,11.81,0,11.81,0,11.81,0,11.81,2036,11.81,1979,11.81,2007,11.81,1983,11.81,0,11.81,0,11.81,0,11.81,0,11.81,2001,11.81,2001,11.81,2001,11.81,2001
11.82,0,11.82,0,11.82,0,11.82,0,11.82,1925,11.82,2012,11.82,1999,11.82,1948,11.82,0,11.82,0,11.82,0,11.82,0,11.82,2001,11.82,2001,11.82,2001,11.82,2001
11.83,0,11.83,0,11.83,0,11.83,0,11.83,1974,11.83,1984,11.83,2002,11.83,2006,11.83,0,11.83,0,11.83,0,11.83,0,11.83,2001,11.83,2001,11.83,2001,11.83,2001
11.84,0,11.84,0,11.84,0,11.84,0,11.84,1976,11.84,1996,11.84,2004,11.84,1988,11.84,0,11.84,0,11.84,0,11.84,0,11.84,2001,11.84,2001,11.84,2001,11.84,2001
11.85,0,11.85,0,11.85,0,11.85,0,11.85,2040,11.85,2099,11.85,1927,11.85,2007,11.85,0,11.85,0,11.85,0,11.85,0,11.85,2001,11.85,2001,11.85,2001,11.85,2001
11.86,0,11.86,0,11.86,0,11.86,0,11.86,1998,11.86,1993,11.86,1908,11.86,1997,11.86,0,11.86,0,11.86,0,11.86,0,11.86,2001,11.86,2001,11.86,2001,11.86,2001
11.87,0,11.87,0,11.87,0,11.87,0,11.87,2004,11.87,1970,11.87,2007,11.87,1996,11.87,0,11.87,0,11.87,0,11.87,0,11.87,2001,11.87,2001,11.87,2001,11.87,2001
11.88,0,11.88,0,11.88,0,11.88,0,11.88,1986,11.88,2006,11.88,2003,11.88,1990,11.88,0,11.88,0,11.88,0,11.88,0,11.88,2001,11.88,2001,11.88,2001,11.88,2001
11.89,0,11.89,0,11.89,0,11.89,0,11.89,1998,11.89,1982,11.89,1984,11.89,2011,11.89,0,11.89,0,11.89,0,11.89,0,11.89,2001,11.89,2001,11.89,2001,11.89,2001
11.9,0,11.9,0,11.9,0,11.9,0,11.9,2027,11.9,1970,11.9,2014,11.9,2000,11.9,0,11.9,0,11.9,0,11.9,0,11.9,2001,11.9,2001,11.9,2001,11.9,2001
11.91,0,11.91,0,11.91,0,11.91,0,11.91,2107,11.91,1923,11.91,1984,11.91,1990,11.91,0,11.91,0,11.91,0,11.91,0,11.91,2001,11.91,2001,11.91,2001,11.91,2001
11.92,0,11.92,0,11.92,0,11.92,0,11.92,1967,11.92,1980,11.92,1973,11.92,2008,11.92,0,11.92,0,11.92,0,11.92,0,11.92,2001,11.92,2001,11.92,2001,11.92,2001
11.93,0,11.93,0,11.93,0,11.93,0,11.93,1999,11.93,1950,11.93,2018,11.93,2000,11.93,0,11.93,0,11.93,0,11.93,0,11.93,2001,11.93,2001,11.93,2001,11.93,2001
11.94,0,11.94,0,11.94,0,11.94,0,11.94,2002,11.94,2136,11.94,2032,11.94,1975,11.94,0,11.94,0,11.94,0,11.94,0,11.94,2001,11.94,2001,11.94,2001,11.94,2001
11.95,0,11.95,0,11.95,0,11.95,0,11.95,1996,11.95,1946,11.95,2002,11.95,2027,11.95,0,11.95,0,11.95,0,11.95,0,11.95,2001,11.95,2001,11.95,2001,11.95,2001
11.96,0,11.96,0,11.96,0,11.96,0,11.96,2025,11.96,1971,11.96,1990,11.96,2010,11.96,0,11.96,0,11.96,0,11.96,0,11.96,2001,11.96,2001,11.96,2001,11.96,2001
11.97,0,11.97,0,11.97,0,11.97,0,11.97,2097,11.97,1991,11.97,1972,11.97,1941,11.97,0,11.97,0,11.97,0,11.97,0,11.97,2001,11.97,2001,11.97,2001,11.97,2001
11.98,0,11.98,0,11.98,0,11.98,0,11.98,2008,11.98,2018,11.98,1981,11.98,2035,11.98,0,11.98,0,11.98,0,11.98,0,11.98,2001,11.98,2001,11.98,2001,11.98,2001
11.99,0,11.99,0,11.99,0,11.99,0,11.99,1997,11.99,1999,11.99,2000,11.99,1980,11.99,0,11.99,0,11.99,0,11.99,0,11.99,2001,11.99,2001,11.99,2001,11.99,2001
12,0,12,0,12,0,12,0,12,1991,12,2012,12,1982,12,1982,12,0,12,0,12,0,12,0,12,2001,12,2001,12,2001,12,2001
12.01,0,12.01,0,12.01,0,12.01,0,12.01,2009,12.01,2021,12.01,1995,12.01,2052,12.01,0,12.01,0,12.01,0,12.01,0,12.01,2001,12.01,2001,12.01,2001,12.01,2001
12.02,0,12.02,0,12.02,0,12.02,0,12.02,1995,12.02,1965,12.02,1978,12.02,1936,12.02,0,12.02,0,12.02,0,12.02,0,12.02,2001,12.02,2001,12.02,2001,12.02,2001
12.03,0,12.03,0,12.03,0,12.03,0,12.03,1986,12.03,1993,12.03,2047,12.03,1978,12.03,0,12.03,0,12.03,0,12.03,0,12.03,2001,12.03,2001,12.03,2001,12.03,2001
12.04,0,12.04,0,12.04,0,12.04,0,12.04,1989,12.04,1956,12.04,1990,12.04,1997,12.04,0,12.04,0,12.04,0,12.04,0,12.04,2001,12.04,2001,12.04,2001,12.04,2001
12.05,0,12.05,0,12.05,0,12.05,0,12.05,2137,12.05,2091,12.05,2000,12.05,2062,12.05,0,12.05,0,12.05,0,12.05,0,12.05,2001,12.05,2001,12.05,2001,12.05,2001
12.06,0,12.06,0,12.06,0,12.06,0,12.06,1981,12.06,1991,12.06,1986,12.06,1999,12.06,0,12.06,0,12.06,0,12.06,0,12.06,2001,12.06,2001,12.06,2001,12.06,2001
12.07,0,12.07,0,12.07,0,12.07,0,12.07,1996,12.07,1980,12.07,1962,12.07,2002,12.07,0,12.07,0,12.07,0,12.07,0,12.07,2001,12.07,2001,12.07,2001,12.07,2001
12.08,0,12.08,0,12.08,0,12.08,0,12.08,1998,12.08,1982,12.08,1957,12.08,2253,12.08,0,12.08,0,12.08,0,12.08,0,12.08,2001,12.08,2001,12.08,2001,12.08,2001
12.09,0,12.09,0,12.09,0,12.09,0,12.09,1952,12.09,1981,12.09,2018,12.09,1951,12.09,0,12.09,0,12.09,0,12.09,0,12.09,2001,12.09,2001,12.09,2001,12.09,2001
12.1,0,12.1,0,12.1,0,12.1,0,12.1,1976,12.1,2000,12.1,1976,12.1,2002,12.1,0,12.1,0,12.1,0,12.1,0,12.1,2001,12.1,2001,12.1,2001,12.1,2001
12.11,0,12.11,0,12.11,0,12.11,0,12.11,2062,12.11,2060,12.11,2041,12.11,2068,12.11,0,12.11,0,12.11,0,12.11,0,12.11,2001,12.11,2001,12.11,2001,12.11,2001
12.12,0,12.12,0,12.12,0,12.12,0,12.12,1985,12.12,1987,12.12,1972,12.12,2024,12.12,0,12.12,0,12.12,0,12.12,0,12.12,2001,12.12,2001,12.12,2001,12.12,2001
12.13,0,12.13,0,12.13,0,12.13,0,12.13,1990,12.13,1996,12.13,2030,12.13,1931,12.13,0,12.13,0,12.13,0,12.13,0,12.13,2001,12.13,2001,12.13,2001,12.13,2001
12.14,0,12.14,0,12.14,0,12.14,0,12.14,1996,12.14,1986,12.14,2017,12.14,2004,12.14,0,12.14,0,12.14,0,12.14,0,12.14,2001,12.14,2001,12.14,2001,12.14,2001
12.15,0,12.15,0,12.15,0,12.15,0,12.15,2016,12.15,2008,12.15,1924,12.15,1956,12.15,0,12.15,0,12.15,0,12.15,0,12.15,2001,12.15,2001,12.15,2001,12.15,2001
12.16,0,12.16,0,12.16,0,12.16,0,12.16,2007,12.16,2037,12.16,1973,12.16,2014,12.16,0,12.16,0,12.16,0,12.16,0,12.16,2001,12.16,2001,12.16,2001,12.16,2001
12.17,0,12.17,0,12.17,0,12.17,0,12.17,1957,12.17,1990,12.17,1989,12.17,2004,12.17,0,12.17,0,12.17,0,12.17,0,12.17,2001,12.17,2001,12.17,2001,12.17,2001
12.18,0,12.18,0,12.18,0,12.18,0,12.18,1944,12.18,1958,12.18,2046,12.18,1974,12.18,0,12.18,0,12.18,0,12.18,0,12.18,2001,12.18,2001,12.18,2001,12.18,2001
12.19,0,12.19,0,12.19,0,12.19,0,12.19,2006,12.19,2016,12.19,1892,12.19,2010,12.19,0,12.19,0,12.19,0,12.19,0,12.19,2001,12.19,2001,12.19,2001,12.19,2001
12.2,0,12.2,0,12.2,0,12.2,0,12.2,1962,12.2,1942,12.2,1995,12.2,1994,12.2,0,12.2,0,12.2,0,12.2,0,12.2,2001,12.2,2001,12.2,2001,12.2,2001
12.21,0,12.21,0,12.21,0,12.21,0,12.21,1984,12.21,1999,12.21,1999,12.21,1981,12.21,0,12.21,0,12.21,0,12.21,0,12.21,2001,12.21,2001,12.21,2001,12.21,2001
12.22,0,12.22,0,12.22,0,12.22,0,12.22,1981,12.22,2007,12.22,1973,12.22,2104,12.22,0,12.22,0,12.22,0,12.22,0,12.22,2001,12.22,2001,12.22,2001,12.22,2001
12.23,0,12.23,0,12.23,0,12.23,0,12.23,1996,12.23,1986,12.23,2021,12.23,2018,12.23,0,12.23,0,12.23,0,12.23,0,12.23,2001,12.23,2001,12.23,2001,12.23,2001
12.24,0,12.24,0,12.24,0,12.24,0,12.24,1960,12.24,2009,12.24,1994,12.24,1988,12.24,0,12.24,0,12.24,0,12.24,0,12.24,2001,12.24,2001,12.24,2001,12.24,2001
12.25,0,12.25,0,12.25,0,12.25,0,12.25,2020,12.25,2197,12.25,1991,12.25,1983,12.25,0,12.25,0,12.25,0,12.25,0,12.25,2001,12.25,2001,12.25,2001,12.25,2001
12.26,0,12.26,0,12.26,0,12.26,0,12.26,2021,12.26,1948,12.26,2005,12.26,2010,12.26,0,12.26,0,12.26,0,12.26,0,12.26,2001,12.26,2001,12.26,2001,12.26,2001
12.27,0,12.27,0,12.27,0,12.27,0,12.27,2067,12.27,1948,12.27,2010,12.27,2006,12.27,0,12.27,0,12.27,0,12.27,0,12.27,2001,12.27,2001,12.27,2001,12.27,2001
12.28,0,12.28,0,12.28,0,12.28,0,12.28,1978,12.28,1992,12.28,2020,12.28,1965,12.28,0,12.28,0,12.28,0,12.28,0,12.28,2001,12.28,2001,12.28,2001,12.28,2001
12.29,0,12.29,0,12.29,0,12.29,0,12.29,1996,12.29,1997,12.29,1974,12.29,2012,12.29,0,12.29,0,12.29,0,12.29,0,12.29,2001,12.29,2001,12.29,2001,12.29,2001
12.3,0,12.3,0,12.3,0,12.3,0,12.3,1986,12.3,1991,12.3,1974,12.3,1980,12.3,0,12.3,0,12.3,0,12.3,0,12.3,2001,12.3,2001,12.3,2001,12.3,2001
12.31,0,12.31,0,12.31,0,12.31,0,12.31,1992,12.31,1990,12.31,2016,12.31,2130,12.31,0,12.31,0,12.31,0,12.31,0,12.31,2001,12.31,2001,12.31,2001,12.31,2001
12.32,0,12.32,0,12.32,0,12.32,0,12.32,2021,12.32,1970,12.32,2074,12.32,2022,12.32,0,12.32,0,12.32,0,12.32,0,12.32,2001,12.32,2001,12.32,2001,12.32,2001
12.33,0,12.33,0,12.33,0,12.33,0,12.33,1950,12.33,1978,12.33,1984,12.33,1985,12.33,0,12.33,0,12.33,0,12.33,0,12.33,2001,12.33,2001,12.33,2001,12.33,2001
12.34,0,12.34,0,12.34,0,12.34,0,12.34,1998,12.34,2007,12.34,2016,12.34,2023,12.34,0,12.34,0,12.34,0,12.34,0,12.34,2001,12.34,2001,12.34,2001,12.34,2001
12.35,0,12.35,0,12.35,0,12.35,0,12.35,2006,12.35,1955,12.35,2002,12.35,2001,12.35,0,12.35,0,12.35,0,12.35,0,12.35,2001,12.35,2001,12.35,2001,12.35,2001
12.36,0,12.36,0,12.36,0,12.36,0,12.36,2164,12.36,1973,12.36,2083,12.36,1982,12.36,0,12.36,0,12.36,0,12.36,0,12.36,2001,12.36,2001,12.36,2001,12.36,2001
12.37,0,12.37,0,12.37,0,12.37,0,12.37,1979,12.37,1998,12.37,1974,12.37,2046,12.37,0,12.37,0,12.37,0,12.37,0,12.37,2001,12.37,2001,12.37,2001,12.37,2001
12.38,0,12.38,0,12.38,0,12.38,0,12.38,2008,12.38,1996,12.38,1983,12.38,2016,12.38,0,12.38,0,12.38,0,12.38,0,12.38,2001,12.38,2001,12.38,2001,12.38,2001
12.39,0,12.39,0,12.39,0,12.39,0,12.39,1982,12.39,1955,12.39,1999,12.39,1985,12.39,0,12.39,0,12.39,0,12.39,0,12.39,2001,12.39,2001,12.39,2001,12.39,2001
12.4,0,12.4,0,12.4,0,12.4,0,12.4,1986,12.4,2007,12.4,1973,12.4,1972,12.4,0,12.4,0,12.4,0,12.4,0,12.4,2001,12.4,2001,12.4,2001,12.4,2001
12.41,0,12.41,0,12.41,0,12.41,0,12.41,1994,12.41,1978,12.41,2287,12.41,2085,12.41,0,12.41,0,12.41,0,12.41,0,12.41,2001,12.41,2001,12.41,2001,12.41,2001
12.42,0,12.42,0,12.42,0,12.42,0,12.42,1988,12.42,1986,12.42,2033,12.42,1972,12.42,0,12.42,0,12.42,0,12.42,0,12.42,2001,12.42,2001,12.42,2001,12.42,2001
12.43,0,12.43,0,12.43,0,12.43,0,12.43,2014,12.43,2117,12.43,1993,12.43,1989,12.43,0,12.43,0,12.43,0,12.43,0,12.43,2001,12.43,2001,12.43,2001,12.43,2001
12.44,0,12.44,0,12.44,0,12.44,0,12.44,1987,12.44,2003,12.44,1978,12.44,1998,12.44,0,12.44,0,12.44,0,12.44,0,12.44,2001,12.44,2001,12.44,2001,12.44,2001
12.45,0,12.45,0,12.45,0,12.45,0,12.45,2007,12.45,1945,12.45,2060,12.45,1996,12.45,0,12.45,0,12.45,0,12.45,0,12.45,2001,12.45,2001,12.45,2001,12.45,2001
12.46,0,12.46,0,12.46,0,12.46,0,12.46,2001,12.46,1990,12.46,2018,12.46,2040,12.46,0,12.46,0,12.46,0,12.46,0,12.46,2001,12.46,2001,12.46,2001,12.46,2001
12.47,0,12.47,0,12.47,0,12.47,0,12.47,1980,12.47,1973,12.47,1973,12.47,2017,12.47,0,12.47,0,12.47,0,12.47,0,12.47,2001,12.47,2001,12.47,2001,12.47,2001
12.48,0,12.48,0,12.48,0,12.48,0,12.48,1994,12.48,1998,12.48,2012,12.48,1981,12.48,0,12.48,0,12.48,0,12.48,0,12.48,2001,12.48,2001,12.48,2001,12.48,2001
12.49,0,12.49,0,12.49,0,12.49,0,12.49,1984,12.49,1983,12.49,1999,12.49,2017,12.49,0,12.49,0,12.49,0,12.49,0,12.49,2001,12.49,2001,12.49,2001,12.49,2001
12.5,0,12.5,0,12.5,0,12.5,0,12.5,1989,12.5,1997,12.5,1992,12.5,2016,12.5,0,12.5,0,12.5,0,12.5,0,12.5,2001,12.5,2001,12.5,2001,12.5,2001
12.51,0,12.51,0,12.51,0,12.51,0,12.51,2100,12.51,1974,12.51,2095,12.51,2040,12.51,0,12.51,0,12.51,0,12.51,0,12.51,2001,12.51,2001,12.51,2001,12.51,2001
12.52,0,12.52,0,12.52,0,12.52,0,12.52,2000,12.52,1992,12.52,2006,12.52,1990,12.52,0,12.52,0,12.52,0,12.52,0,12.52,2001,12.52,2001,12.52,2001,12.52,2001
12.53,0,12.53,0,12.53,0,12.53,0,12.53,2000,12.53,2002,12.53,1987,12.53,2001,12.53,0,12.53,0,12.53,0,12.53,0,12.53,2001,12.53,2001,12.53,2001,12.53,2001
12.54,0,12.54,0,12.54,0,12.54,0,12.54,2002,12.54,2062,12.54,2015,12.54,1987,12.54,0,12.54,0,12.54,0,12.54,0,12.54,2001,12.54,2001,12.54,2001,12.54,2001
12.55,0,12.55,0,12.55,0,12.55,0,12.55,1998,12.55,1995,12.55,1999,12.55,2010,12.55,0,12.55,0,12.55,0,12.55,0,12.55,2001,12.55,2001,12.55,2001,12.55,2001
12.56,0,12.56,0,12.56,0,12.56,0,12.56,1999,12.56,1994,12.56,1969,12.56,2065,12.56,0,12.56,0,12.56,0,12.56,0,12.56,2001,12.56,2001,12.56,2001,12.56,2001
12.57,0,12.57,0,12.57,0,12.57,0,12.57,1908,12.57,1984,12.57,1933,12.57,1973,12.57,0,12.57,0,12.57,0,12.57,0,12.57,2001,12.57,2001,12.57,2001,12.57,2001
12.58,0,12.58,0,12.58,0,12.58,0,12.58,2079,12.58,1952,12.58,2024,12.58,2002,12.58,0,12.58,0,12.58,0,12.58,0,12.58,2001,12.58,2001,12.58,2001,12.58,2001
12.59,0,12.59,0,12.59,0,12.59,0,12.59,1994,12.59,1999,12.59,1968,12.59,2009,12.59,0,12.59,0,12.59,0,12.59,0,12.59,2001,12.59,2001,12.59,2001,12.59,2001
12.6,0,12.6,0,12.6,0,12.6,0,12.6,1990,12.6,1994,12.6,2055,12.6,1984,12.6,0,12.6,0,12.6,0,12.6,0,12.6,2001,12.6,2001,12.6,2001,12.6,2001
12.61,0,12.61,0,12.61,0,12.61,0,12.61,2006,12.61,1983,12.61,1958,12.61,1976,12.61,0,12.61,0,12.61,0,12.61,0,12.61,2001,12.61,2001,12.61,2001,12.61,2001
12.62,0,12.62,0,12.62,0,12.62,0,12.62,1992,12.62,2025,12.62,1980,12.62,2000,12.62,0,12.62,0,12.62,0,12.62,0,12.62,2001,12.62,2001,12.62,2001,12.62,2001
12.63,0,12.63,0,12.63,0,12.63,0,12.63,2002,12.63,1985,12.63,1958,12.63,2006,12.63,0,12.63,0,12.63,0,12.63,0,12.63,2001,12.63,2001,12.63,2001,12.63,2001
12.64,0,12.64,0,12.64,0,12.64,0,12.64,1993,12.64,2116,12.64,1992,12.64,1986,12.64,0,12.64,0,12.64,0,12.64,0,12.64,2001,12.64,2001,12.64,2001,12.64,2001
12.65,0,12.65,0,12.65,0,12.65,0,12.65,2222,12.65,2011,12.65,1980,12.65,1997,12.65,0,12.65,0,12.65,0,12.65,0,12.65,2001,12.65,2001,12.65,2001,12.65,2001
12.66,0,12.66,0,12.66,0,12.66,0,12.66,1989,12.66,2028,12.66,2078,12.66,1988,12.66,0,12.66,0,12.66,0,12.66,0,12.66,2001,12.66,2001,12.66,2001,12.66,2001
12.67,0,12.67,0,12.67,0,12.67,0,12.67,1988,12.67,2128,12.67,2021,12.67,1994,12.67,0,12.67,0,12.67,0,12.67,0,12.67,2001,12.67,2001,12.67,2001,12.67,2001
12.68,0,12.68,0,12.68,0,12.68,0,12.68,1990,12.68,1988,12.68,1989,12.68,2078,12.68,0,12.68,0,12.68,0,12.68,0,12.68,2001,12.68,2001,12.68,2001,12.68,2001
12.69,0,12.69,0,12.69,0,12.69,0,12.69,1992,12.69,1977,12.69,1998,12.69,1976,12.69,0,12.69,0,12.69,0,12.69,0,12.69,2001,12.69,2001,12.69,2001,12.69,2001
12.7,0,12.7,0,12.7,0,12.7,0,12.7,1988,12.7,1987,12.7,1954,12.7,1970,12.7,0,12.7,0,12.7,0,12.7,0,12.7,2001,12.7,2001,12.7,2001,12.7,2001
12.71,0,12.71,0,12.71,0,12.71,0,12.71,1981,12.71,2018,12.71,1985,12.71,2011,12.71,0,12.71,0,12.71,0,12.71,0,12.71,2001,12.71,2001,12.71,2001,12.71,2001
12.72,0,12.72,0,12.72,0,12.72,0,12.72,1973,12.72,1999,12.72,2164,12.72,2010,12.72,0,12.72,0,12.72,0,12.72,0,12.72,2001,12.72,2001,12.72,2001,12.72,2001
12.73,0,12.73,0,12.73,0,12.73,0,12.73,1990,12.73,2003,12.73,1995,12.73,1986,12.73,0,12.73,0,12.73,0,12.73,0,12.73,2001,12.73,2001,12.73,2001,12.73,2001
12.74,0,12.74,0,12.74,0,12.74,0,12.74,1993,12.74,2009,12.74,1972,12.74,2004,12.74,0,12.74,0,12.74,0,12.74,0,12.74,2001,12.74,2001,12.74,2001,12.74,2001
12.75,0,12.75,0,12.75,0,12.75,0,12.75,2032,12.75,1996,12.75,1983,12.75,2089,12.75,0,12.75,0,12.75,0,12.75,0,12.75,2001,12.75,2001,12.75,2001,12.75,2001
12.76,0,12.76,0,12.76,0,12.76,0,12.76,2047,12.76,1980,12.76,1981,12.76,1983,12.76,0,12.76,0,12.76,0,12.76,0,12.76,2001,12.76,2001,12.76,2001,12.76,2001
12.77,0,12.77,0,12.77,0,12.77,0,12.77,2012,12.77,1978,12.77,2082,12.77,2007,12.77,0,12.77,0,12.77,0,12.77,0,12.77,2001,12.77,2001,12.77,2001,12.77,2001
12.78,0,12.78,0,12.78,0,12.78,0,12.78,1995,12.78,1975,12.78,1994,12.78,1992,12.78,0,12.78,0,12.78,0,12.78,0,12.78,2001,12.78,2001,12.78,2001,12.78,2001
